,GAME_ID,i_id,i_lineup,i_margin,i_time,index,j_id,j_lineup,j_margin,j_time,level_0,season,was_home_correct,starting,date,prediction_by_matchup_u,prediction_by_matchup_w,k
47,0020800041,1610612760,"(2248, 201145, 101130, 2555, 201142)",-9,350,1255,1610612750,"(2744, 2034, 101155, 201147, 200751)",9,350,1257,2008,True,0,2008-11-02,-1.06647810904,-5.31756662084,0.0
48,0020800059,1610612760,"(2248, 201145, 101130, 2555, 2046)",-3,61,1805,1610612738,"(2754, 2067, 200796, 1718, 201175)",3,61,1808,2008,True,0,2008-11-05,-6.70969706125,-4.30850719436,0.0
49,0020800023,1610612763,"(200752, 201144, 101124, 201589, 201564)",5,79,714,1610612753,"(2554, 2586, 2730, 1499, 2749)",-5,79,715,2008,False,0,2008-10-31,1.47344025944,2.15629235453,0.0
50,0020800027,1610612766,"(2202, 201162, 201571, 2731, 2222)",3,81,855,1610612748,"(201161, 201596, 201563, 2548, 2617)",-3,81,857,2008,False,0,2008-11-01,-4.46597197792,16.3206233159,0.0
51,0020800045,1610612763,"(200752, 201144, 101124, 201188, 201564)",4,144,1383,1610612744,"(1536, 201634, 101235, 2740, 1733)",-4,144,1385,2008,True,0,2008-11-03,2.10130163008,0.891370145233,0.0
52,0020800024,1610612746,"(1729, 1730, 200781, 2078, 201569)",0,104,736,1610612743,"(2403, 2563, 436, 2747, 1853)",0,104,737,2008,True,0,2008-10-31,0.696195593875,-1.43371901635e+12,0.0
53,0020800062,1610612744,"(1536, 101235, 201228, 1733, 101142)",-1,75,1909,1610612743,"(2747, 2403, 101132, 1853, 2365)",1,75,1912,2008,True,0,2008-11-05,3.95809345802,2.62468876513,0.0
54,0020800008,1610612765,"(1497, 101131, 200835, 686, 201167)",1,43,226,1610612754,"(101122, 2211, 1725, 2551, 101127)",-1,43,226,2008,False,0,2008-10-29,1.84339394828,2.96163648921,0.0
55,0020800020,1610612761,"(200745, 1515, 101181, 2547, 200081)",-3,14,626,1610612744,"(201634, 101235, 201228, 1733, 1894)",3,14,627,2008,True,0,2008-10-31,48.9651442695,5.0930172568,0.0
56,0020800045,1610612763,"(2624, 200768, 101124, 201564, 2545)",-2,132,1380,1610612744,"(1536, 101235, 201228, 101142, 1894)",2,132,1382,2008,True,0,2008-11-03,2.47263407998,3.02964628088,0.0
57,0020800004,1610612753,"(2749, 2586, 1740, 101162, 2045)",0,10,106,1610612737,"(2746, 200780, 2230, 1710, 2207)",0,10,106,2008,True,0,2008-10-29,2.22437606521,13.3163270295,0.0
58,0020800058,1610612740,"(2561, 1899, 200756, 2229, 2446)",-6,148,1791,1610612737,"(2585, 2746, 2436, 2230, 201151)",6,148,1794,2008,True,0,2008-11-05,-2.93858580116,2.67376301285,0.0
59,0020800045,1610612763,"(200752, 201144, 201188, 201589, 201564)",3,527,1362,1610612744,"(1536, 201634, 2740, 1733, 1894)",-3,527,1364,2008,True,1,2008-11-03,-3.81783869846,-5.34199912873,0.0
60,0020800032,1610612750,"(2744, 1563, 201147, 101119, 201567)",1,139,1003,1610612742,"(101138, 1891, 2572, 200826, 2205)",-1,139,1005,2008,True,0,2008-11-01,7.25567031911,4.73975168478,0.0
61,0020800031,1610612751,"(2553, 201604, 2039, 201572, 201583)",1,28,955,1610612744,"(1536, 101142, 201228, 1733, 1894)",-1,28,957,2008,True,0,2008-11-01,-2.18023221284,6.76916330917,0.0
62,0020800008,1610612765,"(1888, 101161, 1497, 2419, 739)",-4,308,233,1610612754,"(1725, 101122, 2211, 2605, 2551)",4,308,233,2008,False,0,2008-10-29,-1.97352849524,-2.18925627486,0.0
63,0020800062,1610612744,"(1536, 201148, 101235, 201228, 101142)",1,144,1897,1610612743,"(2546, 2747, 1853, 2030, 2365)",-1,144,1900,2008,True,0,2008-11-05,3.78932395455,5.15219395641,0.0
64,0020800011,1610612759,"(2225, 714, 2588, 1477, 1495)",0,94,335,1610612756,"(1952, 2440, 2405, 406, 959)",0,94,335,2008,True,0,2008-10-29,-0.520621815219,-1.04436079985,0.0
65,0020800004,1610612753,"(2730, 200755, 1740, 2554, 1533)",0,185,102,1610612737,"(2207, 2436, 2230, 1710, 201143)",0,185,102,2008,True,0,2008-10-29,7.81745964169,4.70692615588,0.0
66,0020800024,1610612746,"(201154, 2549, 1749, 201446, 1501)",2,44,745,1610612743,"(947, 2563, 101132, 1853, 2030)",-2,44,747,2008,True,0,2008-10-31,2.13624476906,3.66740031982,0.0
67,0020800020,1610612761,"(200745, 1515, 101181, 2547, 200081)",1,125,608,1610612744,"(1536, 101142, 2740, 1733, 1894)",-1,125,609,2008,True,0,2008-10-31,5.51672953534,7.39175391604,0.0
68,0020800006,1610612764,"(1712, 201156, 101154, 2052, 2406)",-2,114,186,1610612751,"(1713, 2250, 201572, 2734, 2553)",2,114,186,2008,True,0,2008-10-29,-50.2460539595,-14.7544435045,0.0
69,0020800040,1610612752,"(200776, 2216, 201163, 101126, 2047)",2,65,1220,1610612749,"(2072, 201601, 201570, 1731, 101106)",-2,65,1222,2008,True,0,2008-11-02,4.44594284865,1.23063740815,0.0
70,0020800041,1610612760,"(2248, 201145, 2555, 201566, 201142)",0,6,1269,1610612750,"(2744, 2034, 101155, 101119, 200751)",0,6,1271,2008,True,0,2008-11-02,-0.51842080932,-1.25690545569,0.0
71,0020800042,1610612766,"(200769, 201162, 201571, 2731, 200747)",2,57,1276,1610612765,"(101161, 2419, 2198, 101198, 201167)",-2,57,1278,2008,False,0,2008-11-03,-0.8599722651,14.2361540022,0.0
72,0020800027,1610612766,"(200769, 200747, 201571, 2810, 2222)",-2,144,852,1610612748,"(201161, 1890, 201563, 2556, 200809)",2,144,854,2008,False,0,2008-11-01,7.62847461777,5.14137690104,0.0
73,0020800060,1610612762,"(1905, 200794, 101179, 2430, 200758)",-2,22,1830,1610612757,"(101112, 200771, 201164, 2038, 2566)",2,22,1833,2008,True,0,2008-11-05,0.124265623776,23.3023513561,0.0
74,0020800004,1610612753,"(2554, 2730, 1740, 2045, 2749)",0,154,103,1610612737,"(2207, 2436, 2230, 1710, 201143)",0,154,103,2008,True,0,2008-10-29,1.14432145077,-1.93965022247,0.0
75,0020800020,1610612761,"(101121, 101146, 979, 2574, 200745)",-2,60,600,1610612744,"(1536, 101235, 201228, 1733, 101142)",2,60,601,2008,True,0,2008-10-31,-7.40764436347,5.80132938946,0.0
76,0020800040,1610612752,"(2047, 201163, 2037, 101126, 101135)",0,77,1235,1610612749,"(201601, 2210, 201196, 2294, 101111)",0,77,1237,2008,True,0,2008-11-02,1.93753171675,7.91078327443,0.0
77,0020800050,1610612759,"(2225, 714, 2427, 101177, 2137)",0,72,1510,1610612742,"(101138, 467, 2572, 2205, 711)",0,72,1512,2008,True,0,2008-11-04,6.25064200929,6.34231649002,0.0
78,0020800024,1610612746,"(1729, 1730, 201154, 2078, 1501)",0,0,740,1610612743,"(2747, 2403, 101132, 1853, 2030)",0,0,742,2008,True,0,2008-10-31,-4.8914608556,-4.10470960096,0.0
79,0020800031,1610612751,"(1713, 201146, 201604, 2734, 200767)",1,87,960,1610612744,"(201148, 2740, 101235, 201228, 1894)",-1,87,962,2008,True,0,2008-11-01,-8.59813982593,-7.35065402843,0.0
80,0020800013,1610612762,"(101179, 101139, 2430, 200758, 2246)",4,304,384,1610612743,"(2403, 101132, 947, 2030, 1853)",-4,304,385,2008,True,1,2008-10-29,1.60272411177,4.38561885176,0.0
81,0020800019,1610612755,"(2416, 201152, 101150, 2584, 2223)",0,29,587,1610612752,"(201568, 2768, 2216, 101126, 201163)",0,29,588,2008,True,0,2008-10-31,11.4414031522,6.55450192862,0.0
82,0020800033,1610612740,"(2408, 2561, 1899, 2484, 2229)",-5,111,1033,1610612739,"(2760, 980, 200789, 2590, 1887)",5,111,1035,2008,True,0,2008-11-01,-1.64080069798,1.59706681272,0.0
83,0020800023,1610612763,"(200752, 201144, 201188, 201589, 201564)",1,385,691,1610612753,"(2554, 2730, 1740, 2045, 2749)",-1,385,692,2008,False,1,2008-10-31,1.52968756042,2.1056386342,0.0
84,0020800062,1610612744,"(1536, 201148, 101235, 201228, 101142)",4,57,1892,1610612743,"(2403, 2563, 101132, 1853, 2030)",-4,57,1895,2008,True,0,2008-11-05,3.64599700947,3.86457494831,0.0
85,0020800033,1610612740,"(2408, 2561, 1899, 2229, 2446)",-2,130,1030,1610612739,"(2760, 2753, 2544, 200789, 1887)",2,130,1032,2008,True,0,2008-11-01,-0.123624935637,-1.00764301314,0.0
86,0020800023,1610612763,"(200752, 2545, 201144, 201564, 201589)",-5,125,706,1610612753,"(2730, 2586, 1740, 2749, 2045)",5,125,707,2008,False,0,2008-10-31,1.26182871621,2.51510800638,0.0
87,0020800043,1610612753,"(201584, 1499, 1740, 2045, 1533)",0,58,1326,1610612741,"(2400, 2736, 2732, 2804, 2550)",0,58,1328,2008,True,0,2008-11-03,12.9414054145,-23.5320826591,0.0
88,0020800006,1610612764,"(1712, 2041, 1498, 2052, 2406)",1,464,175,1610612751,"(1713, 2250, 201146, 2734, 200767)",-1,464,175,2008,True,0,2008-10-29,0.135184907951,-1.48391210034,0.0
89,0020800030,1610612765,"(201155, 200835, 2198, 686, 201167)",2,89,930,1610612764,"(1712, 2052, 101154, 201187, 201156)",-2,89,932,2008,False,0,2008-11-01,-1.31268168379,7.77629028112,0.0
90,0020800043,1610612753,"(2554, 2586, 1740, 2730, 2749)",2,53,1321,1610612741,"(2400, 2804, 2732, 201565, 2550)",-2,53,1323,2008,True,0,2008-11-03,-6.02740583907,-13.8492006774,0.0
91,0020800058,1610612740,"(101108, 2484, 1899, 200756, 2446)",0,78,1781,1610612737,"(2585, 2746, 2436, 2230, 201151)",0,78,1784,2008,True,0,2008-11-05,2.48018069386,0.99178443726,0.0
92,0020800004,1610612753,"(101162, 200755, 1740, 2045, 1533)",-1,34,114,1610612737,"(200780, 2746, 2436, 1710, 2207)",1,34,114,2008,True,0,2008-10-29,7.31654238533,9.35377670125,0.0
93,0020800058,1610612740,"(2561, 1899, 101108, 2446, 2199)",0,44,1792,1610612737,"(2585, 2746, 2436, 2230, 201151)",0,44,1795,2008,True,0,2008-11-05,-0.361850906092,1.87442129676,0.0
94,0020800058,1610612740,"(101108, 2484, 1899, 200756, 2446)",2,46,1780,1610612737,"(2585, 201151, 2436, 2230, 201143)",-2,46,1783,2008,True,0,2008-11-05,3.08908173392,0.940075661423,0.0
95,0020800027,1610612766,"(2202, 201162, 2731, 101109, 2222)",2,92,828,1610612748,"(201161, 1890, 201563, 2556, 2617)",-2,92,830,2008,False,0,2008-11-01,-4.17429581668,-6.42511421392,0.0
96,0020800018,1610612756,"(959, 2571, 2564, 2405, 255)",-1,164,563,1610612740,"(2561, 2050, 1899, 101108, 2446)",1,164,564,2008,True,0,2008-10-30,-3.36102448686,-6.98497337367,0.0
97,0020800010,1610612760,"(2248, 2404, 693, 2046, 2863)",0,33,293,1610612749,"(201601, 1731, 2124, 2429, 2294)",0,33,293,2008,True,0,2008-10-29,6.63056624494,8.45195025019,0.0
98,0020800062,1610612744,"(1536, 2740, 101235, 201228, 201148)",-2,30,1885,1610612743,"(2546, 2403, 2747, 2030, 1853)",2,30,1888,2008,True,0,2008-11-05,1.99891198847,2.02175288981,0.0
99,0020800011,1610612759,"(2225, 1477, 2427, 703, 1495)",-4,104,325,1610612756,"(2571, 255, 2405, 406, 959)",4,104,325,2008,True,0,2008-10-29,-3.49669091105,4.23522724763,0.0
0,0020800045,1610612763,"(2624, 200752, 201144, 201188, 101124)",2,45,1364,1610612744,"(1536, 201148, 201228, 1733, 1894)",-2,45,1366,2008,True,0,2008-11-03,0.211646759292,-5.48479786118,1.0
1,0020800004,1610612753,"(2749, 2554, 1740, 2730, 2045)",-5,414,93,1610612737,"(2746, 2207, 2230, 1710, 201143)",5,414,93,2008,True,1,2008-10-29,0.114144867584,8.24713895738,1.0
2,0020800014,1610612744,"(1536, 101235, 2740, 1733, 1894)",0,199,418,1610612740,"(2561, 2050, 101108, 978, 2199)",0,199,419,2008,False,0,2008-10-29,0.644104045064,-4.31855697449,1.0
3,0020800059,1610612760,"(2248, 201145, 2555, 2404, 201142)",-1,0,1807,1610612738,"(2067, 200796, 951, 1718, 201175)",1,0,1810,2008,True,0,2008-11-05,-5.51022649711,-4.06768339023,1.0
4,0020800008,1610612765,"(1888, 1497, 2419, 686, 739)",-2,182,243,1610612754,"(101127, 101122, 2211, 2605, 201575)",2,182,243,2008,False,0,2008-10-29,-3.74174895648,-4.04516268254,1.0
5,0020800050,1610612759,"(1521, 2427, 2588, 2137, 1495)",-3,110,1507,1610612742,"(2205, 1891, 2572, 1717, 711)",3,110,1509,2008,True,0,2008-11-04,7.99767093656,-1.36238477401,1.0
6,0020800045,1610612763,"(200768, 200752, 101124, 201188, 201564)",-4,102,1372,1610612744,"(1536, 2740, 101235, 201228, 101142)",4,102,1374,2008,True,0,2008-11-03,1.34549719884,3.90665358883,1.0
7,0020800008,1610612765,"(1888, 101161, 1497, 2419, 739)",0,88,234,1610612754,"(101122, 2211, 1902, 2551, 201575)",0,88,234,2008,False,0,2008-10-29,-5.23908098184,-7.46360333522,1.0
8,0020800033,1610612740,"(2408, 2561, 2484, 1899, 101108)",2,63,1037,1610612739,"(2760, 2753, 980, 2544, 2590)",-2,63,1039,2008,True,0,2008-11-01,-5.37412493409,-5.57992882967,1.0
9,0020800031,1610612751,"(2553, 2250, 200767, 2734, 2039)",6,154,979,1610612744,"(1536, 2740, 101235, 201228, 1894)",-6,154,981,2008,True,0,2008-11-01,-9.25827261015,-16.6766675572,1.0
10,0020800020,1610612761,"(101121, 101146, 979, 2574, 200745)",1,155,599,1610612744,"(201148, 101235, 201228, 1733, 101142)",-1,155,600,2008,True,0,2008-10-31,0.349111894462,7.81973974135,1.0
11,0020800033,1610612740,"(2408, 2561, 1899, 2229, 2446)",-1,5,1032,1610612739,"(2760, 1112, 2562, 200789, 1887)",1,5,1034,2008,True,0,2008-11-01,3.52170394709,7.12708071479,1.0
12,0020800058,1610612740,"(978, 1899, 101108, 2446, 2199)",-1,47,1794,1610612737,"(2746, 101107, 2436, 2207, 201143)",1,47,1797,2008,True,0,2008-11-05,-2.79681132804,0.530373506192,1.0
13,0020800014,1610612744,"(1536, 201634, 101235, 201228, 1733)",2,9,438,1610612740,"(2484, 1899, 101108, 2229, 2446)",-2,9,439,2008,False,0,2008-10-29,10.6056600112,-3.51801206029,1.0
14,0020800023,1610612763,"(200768, 2624, 101124, 201188, 201564)",0,36,703,1610612753,"(2730, 2586, 1740, 2749, 2045)",0,36,704,2008,False,0,2008-10-31,2.98774996051,2.59540731152,1.0
15,0020800031,1610612751,"(2553, 201604, 2039, 201572, 201583)",2,48,957,1610612744,"(201148, 101235, 201228, 101142, 1894)",-2,48,959,2008,True,0,2008-11-01,-4.01573030476,-12.1485035924,1.0
16,0020800038,1610612762,"(1905, 2594, 2430, 200758, 1510)",0,5,1178,1610612746,"(201154, 200779, 1749, 201446, 1501)",0,5,1180,2008,True,0,2008-11-01,-1.13397257087,14.3509180875,1.0
17,0020800058,1610612740,"(2484, 978, 1899, 101108, 2199)",0,202,1784,1610612737,"(2746, 101107, 2436, 1710, 2207)",0,202,1787,2008,True,0,2008-11-05,-7.51402892589,-0.769871148097,1.0
18,0020800010,1610612760,"(2248, 201145, 2555, 2404, 201142)",0,73,290,1610612749,"(2072, 2210, 2124, 2557, 2429)",0,73,290,2008,True,0,2008-10-29,0.318240751709,2.61447350412,1.0
19,0020800060,1610612762,"(1905, 2594, 2430, 2246, 1510)",-1,15,1833,1610612757,"(2038, 200746, 201587, 2581, 200750)",1,15,1836,2008,True,0,2008-11-05,-5.99541118752,13.7000711659,1.0
20,0020800014,1610612744,"(1536, 201634, 101235, 1733, 101142)",0,73,426,1610612740,"(2561, 978, 2484, 101108, 2199)",0,73,427,2008,False,0,2008-10-29,-1.29834629856,-9.88254001016,1.0
21,0020800043,1610612753,"(2730, 2586, 1740, 2749, 2045)",-3,131,1322,1610612741,"(2400, 2804, 2732, 201565, 2550)",3,131,1324,2008,True,0,2008-11-03,-0.299473860065,-3.94064734493,1.0
22,0020800062,1610612744,"(1536, 2740, 101235, 201228, 1733)",-1,64,1884,1610612743,"(2546, 2403, 2747, 2030, 1853)",1,64,1887,2008,True,0,2008-11-05,-2.88029226298,-4.25558367634,1.0
23,0020800046,1610612742,"(101123, 101138, 1891, 1717, 200826)",0,23,1405,1610612739,"(2760, 1112, 200789, 2590, 1887)",0,23,1407,2008,True,0,2008-11-03,17.5598138603,-14.3259807727,1.0
24,0020800046,1610612742,"(956, 1891, 2572, 1717, 467)",-4,53,1387,1610612739,"(2544, 2753, 1112, 200789, 1887)",4,53,1389,2008,True,0,2008-11-03,0.808301392774,-1.79168255859,1.0
25,0020800014,1610612744,"(1536, 201634, 101235, 2740, 101142)",-3,28,428,1610612740,"(2561, 2050, 101108, 978, 2199)",3,28,429,2008,False,0,2008-10-29,-1.99311550047,-9.164156263,1.0
26,0020800062,1610612744,"(1536, 201148, 101235, 201228, 101142)",-2,0,1915,1610612743,"(2546, 2403, 2747, 2030, 1853)",2,0,1918,2008,True,0,2008-11-05,0.424193813016,-2.25278669482,1.0
27,0020800030,1610612765,"(1888, 101131, 200835, 686, 201155)",0,115,943,1610612764,"(201187, 201156, 2413, 2406, 2443)",0,115,945,2008,False,0,2008-11-01,5.2937829859,1.61045780469,1.0
28,0020800004,1610612753,"(2554, 2730, 1740, 2045, 2749)",0,154,103,1610612737,"(2207, 2436, 2230, 1710, 201143)",0,154,103,2008,True,0,2008-10-29,1.83604791234,12.550750482,1.0
29,0020800028,1610612754,"(101122, 2551, 2605, 1902, 101127)",4,46,891,1610612738,"(200753, 2754, 2243, 200796, 200765)",-4,46,893,2008,True,0,2008-11-01,5.40850981741e+13,1.76270554131e+13,1.0
30,0020800062,1610612744,"(1536, 2740, 101235, 201228, 1733)",-4,51,1910,1610612743,"(2747, 2403, 101132, 1853, 2365)",4,51,1913,2008,True,0,2008-11-05,0.206083504956,-0.327166127095,1.0
31,0020800063,1610612747,"(2772, 200770, 101115, 2756, 1885)",0,97,1924,1610612746,"(1729, 948, 1749, 201446, 1501)",0,97,1927,2008,True,0,2008-11-05,2886.39100255,-20.2764220201,1.0
32,0020800050,1610612759,"(101177, 2427, 1495, 2137, 2225)",2,108,1520,1610612742,"(956, 1891, 2572, 1717, 711)",-2,108,1522,2008,True,0,2008-11-04,8.05590717826,1.80062287214,1.0
33,0020800004,1610612753,"(2749, 2586, 1740, 2730, 2045)",0,25,105,1610612737,"(2746, 200780, 2230, 1710, 2207)",0,25,105,2008,True,0,2008-10-29,3.78194920552,8.88396000027,1.0
34,0020800007,1610612752,"(2216, 2768, 2047, 2037, 101135)",-3,54,196,1610612748,"(201161, 2556, 201563, 1548, 2548)",3,54,196,2008,True,0,2008-10-29,12.7080875662,4.24863609132,1.0
35,0020800040,1610612752,"(2216, 2047, 2037, 101126, 101135)",0,61,1224,1610612749,"(2210, 201196, 101106, 2294, 101111)",0,61,1226,2008,True,0,2008-11-02,-8.69537826692,1.37298630791,1.0
36,0020800019,1610612755,"(2416, 201152, 101150, 2584, 2223)",0,29,587,1610612752,"(201568, 2768, 2216, 101126, 201163)",0,29,588,2008,True,0,2008-10-31,37.4451072837,-7.48282968502,1.0
37,0020800062,1610612744,"(1536, 2740, 101235, 201228, 1733)",-1,22,1903,1610612743,"(2546, 2403, 101132, 2747, 2030)",1,22,1906,2008,True,0,2008-11-05,-2.85821031436,-9.17244674535,1.0
38,0020800014,1610612744,"(1536, 101235, 2740, 1733, 101142)",0,23,437,1610612740,"(2561, 1899, 101108, 2446, 200756)",0,23,438,2008,False,0,2008-10-29,-4.78204944982,-7.05824557665,1.0
39,0020800058,1610612740,"(101108, 2484, 1899, 200756, 2446)",0,78,1781,1610612737,"(2585, 2746, 2436, 2230, 201151)",0,78,1784,2008,True,0,2008-11-05,-4.31686877946,-2.62614182975,1.0
40,0020800030,1610612765,"(1888, 201155, 200835, 686, 739)",-7,96,934,1610612764,"(1712, 2443, 201156, 2413, 2406)",7,96,936,2008,False,0,2008-11-01,-3.30080386596,-7.4810115221,1.0
41,0020800038,1610612762,"(101179, 101139, 2430, 200758, 2246)",2,425,1179,1610612746,"(201154, 2549, 1749, 201446, 1501)",-2,425,1181,2008,True,0,2008-11-01,2.44823851492,5.49686760386,1.0
42,0020800020,1610612761,"(200745, 1515, 101181, 2547, 200081)",2,19,625,1610612744,"(2740, 101235, 201228, 1733, 1894)",-2,19,626,2008,True,0,2008-10-31,5.07484381374,5.4032540502,1.0
43,0020800043,1610612753,"(201584, 2586, 1499, 1740, 1533)",2,56,1313,1610612741,"(200748, 2732, 201149, 2550, 201565)",-2,56,1315,2008,True,0,2008-11-03,-12.6651474394,22.9532877479,1.0
44,0020800023,1610612763,"(200768, 2624, 101124, 201188, 201564)",-4,144,699,1610612753,"(2730, 200755, 2045, 1499, 1533)",4,144,700,2008,False,0,2008-10-31,2.61421722333,1.60746307162,1.0
45,0020800023,1610612763,"(200768, 200752, 101124, 201188, 201564)",2,53,704,1610612753,"(2730, 2586, 1740, 2749, 2045)",-2,53,705,2008,False,0,2008-10-31,0.29666433993,4.22372726586,1.0
46,0020800028,1610612754,"(101127, 2211, 201579, 2605, 201575)",0,67,869,1610612738,"(2754, 2067, 200796, 2243, 201175)",0,67,871,2008,True,0,2008-11-01,5.07047795383e+13,1.22660997172e+13,1.0
47,0020800031,1610612751,"(2553, 201604, 2039, 201572, 201583)",1,28,955,1610612744,"(1536, 101142, 201228, 1733, 1894)",-1,28,957,2008,True,0,2008-11-01,-1.78997925785,-0.268338834986,1.0
48,0020800059,1610612760,"(201145, 2555, 2404, 201566, 201142)",1,145,1824,1610612738,"(2570, 708, 200765, 1718, 951)",-1,145,1827,2008,True,0,2008-11-05,-0.807993092432,0.821117766518,1.0
49,0020800045,1610612763,"(2624, 200752, 201144, 101124, 2545)",-3,46,1365,1610612744,"(1536, 201148, 201228, 1733, 1894)",3,46,1367,2008,True,0,2008-11-03,1.23835748721,1.5986718328,1.0
50,0020800023,1610612763,"(200752, 201144, 201188, 201589, 201564)",0,8,710,1610612753,"(2730, 2586, 1740, 2045, 2749)",0,8,711,2008,False,0,2008-10-31,-4.28123346752,5.62307145024,1.0
51,0020800020,1610612761,"(101121, 101146, 979, 2574, 200745)",2,15,598,1610612744,"(201148, 2740, 101235, 201228, 1733)",-2,15,599,2008,True,0,2008-10-31,-0.96811213841,4.41189545605,1.0
52,0020800008,1610612765,"(1888, 1497, 2419, 739, 201167)",-1,14,247,1610612754,"(101122, 2211, 2605, 2551, 101127)",1,14,247,2008,False,0,2008-10-29,3.53159960349,-2.89956877422,1.0
53,0020800033,1610612740,"(2408, 2561, 1899, 2484, 2229)",-5,111,1033,1610612739,"(2760, 980, 200789, 2590, 1887)",5,111,1035,2008,True,0,2008-11-01,-1.94663748883,-0.807616325543,1.0
54,0020800004,1610612753,"(2730, 200755, 1740, 2554, 1533)",0,185,102,1610612737,"(2207, 2436, 2230, 1710, 201143)",0,185,102,2008,True,0,2008-10-29,6.27991479002,17.2774703584,1.0
55,0020800011,1610612759,"(2225, 714, 703, 1477, 1495)",2,276,334,1610612756,"(1952, 2440, 2405, 406, 959)",-2,276,334,2008,True,0,2008-10-29,-3.45440356384,-8.45076893409,1.0
56,0020800059,1610612760,"(201145, 201602, 2404, 693, 2046)",2,20,1802,1610612738,"(2754, 2067, 200765, 201175, 951)",-2,20,1805,2008,True,0,2008-11-05,10.5257318882,1.87404594068,1.0
57,0020800019,1610612755,"(201152, 1889, 2738, 1882, 101150)",2,95,568,1610612752,"(2768, 201163, 2037, 101126, 101135)",-2,95,569,2008,True,0,2008-10-31,-14.8499045012,10.9401283644,1.0
58,0020800060,1610612762,"(1905, 2594, 200794, 2246, 1510)",4,125,1845,1610612757,"(2038, 200746, 201164, 2581, 200750)",-4,125,1848,2008,True,0,2008-11-05,-0.719224909034,10.1101654479,1.0
59,0020800007,1610612752,"(2216, 2768, 2047, 2037, 101135)",6,113,203,1610612748,"(2548, 1890, 201596, 2556, 2617)",-6,113,203,2008,True,0,2008-10-29,-2.29575628561,-3.96777712372,1.0
60,0020800028,1610612754,"(101122, 201579, 2551, 1902, 201575)",-5,127,876,1610612738,"(2570, 2067, 708, 1718, 951)",5,127,878,2008,True,0,2008-11-01,13.3791895517,15.3404559475,1.0
61,0020800058,1610612740,"(101108, 2484, 1899, 200756, 2446)",2,46,1780,1610612737,"(2585, 201151, 2436, 2230, 201143)",-2,46,1783,2008,True,0,2008-11-05,-1.87633666774,6.42508467337,1.0
62,0020800027,1610612766,"(2810, 200769, 2202, 101109, 2222)",-5,55,837,1610612748,"(2617, 1890, 201563, 2548, 201596)",5,55,839,2008,False,0,2008-11-01,-4.62316401345,-0.739178196609,1.0
63,0020800008,1610612765,"(1497, 101131, 200835, 686, 201167)",1,43,226,1610612754,"(101122, 2211, 1725, 2551, 101127)",-1,43,226,2008,False,0,2008-10-29,2.436624066,-1.2828716032,1.0
64,0020800008,1610612765,"(1888, 101131, 200835, 201155, 739)",-2,111,241,1610612754,"(101122, 2211, 2605, 1902, 2551)",2,111,241,2008,False,0,2008-10-29,1.79820765469,-6.47329392776,1.0
65,0020800059,1610612760,"(2248, 201145, 101130, 2555, 201142)",-3,295,1814,1610612738,"(2570, 708, 200765, 1718, 951)",3,295,1817,2008,True,0,2008-11-05,0.563734816249,-4.43475603026,1.0
66,0020800010,1610612760,"(201566, 2404, 2046, 201142, 693)",-2,45,312,1610612749,"(2072, 2210, 101106, 2294, 101111)",2,45,312,2008,True,0,2008-10-29,-10.5917233457,-9.15829657295,1.0
67,0020800040,1610612752,"(2216, 201163, 2047, 101126, 101135)",2,166,1223,1610612749,"(201601, 2210, 1731, 2429, 2294)",-2,166,1225,2008,True,0,2008-11-02,8.08633509137,1.64188677025,1.0
68,0020800045,1610612763,"(2624, 1761, 101124, 200768, 2545)",0,72,1367,1610612744,"(1536, 201148, 101235, 201228, 1733)",0,72,1369,2008,True,0,2008-11-03,2.09076594068,3.35469789381,1.0
69,0020800062,1610612744,"(1536, 2740, 101235, 201228, 201148)",2,70,1901,1610612743,"(2546, 2403, 2747, 2030, 1853)",-2,70,1904,2008,True,0,2008-11-05,1.14466265088,1.15505759047,1.0
70,0020800018,1610612756,"(1952, 255, 2564, 2405, 959)",0,45,558,1610612740,"(2408, 2561, 978, 1899, 101108)",0,45,559,2008,True,0,2008-10-30,1.74806806077,-1.73573178228,1.0
71,0020800062,1610612744,"(1536, 2740, 101235, 201228, 1733)",0,0,1905,1610612743,"(2546, 2563, 101132, 2747, 2365)",0,0,1908,2008,True,0,2008-11-05,1.7930762067,0.565886160944,1.0
72,0020800042,1610612766,"(2202, 201162, 2731, 101109, 2222)",1,277,1271,1610612765,"(1888, 101161, 2419, 201155, 2198)",-1,277,1273,2008,False,0,2008-11-03,-2.44748181373,5.51473056089,1.0
73,0020800042,1610612766,"(2810, 2202, 201571, 2731, 2222)",-2,41,1274,1610612765,"(1888, 101161, 2419, 2198, 101198)",2,41,1276,2008,False,0,2008-11-03,-0.598095264042,-2.30959206752,1.0
74,0020800013,1610612762,"(1905, 2594, 101179, 200794, 2246)",-1,168,394,1610612743,"(1853, 2563, 436, 2747, 2365)",1,168,395,2008,True,0,2008-10-29,2.80987905126,6.28846136267,1.0
75,0020800006,1610612764,"(1712, 2052, 1498, 201580, 2406)",-4,87,176,1610612751,"(1713, 201146, 201572, 2734, 2553)",4,87,176,2008,True,0,2008-10-29,-1.87654712339,-6.85718692853,1.0
